,Column1,Groserias,Vulgar,Agresivo,Ofensivo,Unnamed: 0
3288,3288.0,Este roco está muerto en vida https://t.co/KSixk5Iog6,0,0,1,
1984,,@VicenteFoxQue Mercachifle de Mariguana 😂😂😂😂 don pndejo😂😂😂,1,0,1,1984.0
3736,,"el ridículo q hizo el madrid por mbappé cuando podrían haberse llevado a haaland con un precio moderado, en el siguiente mercado de fichajes si van por él les va costar el doble https://t.co/TZXKO2EDS6",0,0,1,3736.0
3504,,@tecolotadiurna Me he dado cuenta le gusta somatar la chancleta!,0,0,0,3504.0
3663,,"@PoncePichardo @ClaudioXGG Que cinico verdad Rebequita, asco de tipejo junior inutil 👊

Bonito dia Rebequita 🌷",0,0,1,3663.0
2151,,@sara_sara_k @BlueCat8852 ¡Buenos días! ☀️ Te sigues viendo hermosa con ese color de cabello. 😍😊,0,0,0,2151.0
4867,4867.0,No debería subirlo pero ya quiero sacar nuestra mierda. SEPTIEMBRE 2022. https://t.co/aB4qOahjHg,1,0,0,
3118,3118.0,"@tecnoilogic86 @Clitoryx @RicardoBSalinas Hablando de ""pueblero"" para que me entiendas en tu dialecto ""empresarial"" por qué supongo que ya te sientes en el camino, tratar de buscar una identidad a través de frases que escuchas de la prole con la que te codeas, puro refrito y tratar de presentarte como lo que no eres",0,0,0,
2714,,*risas de furro enano* https://t.co/7arNc5UYDL,0,0,0,2714.0
5194,5194.0,Peidon 🤣 pero a mi vergueo no me van hacer 🥴 https://t.co/rr5rHYUHvC,1,0,0,
1498,1498.0,@Xiumeteo @sadhervazquez Mientras su esposo la engañaba con una furcia desde el portal,0,0,1,
1016,,"@Chismenolikefan mandela a la chingada a Livia Brito pinche vieja guanga desgraciada que se cree que puede todas todas 

Que se regrese a tu asqueroso agujero donde salió 😡😡😡😡😡😡😡😡😡",1,1,1,1016.0
4993,4993.0,Puñeta por que ahora hay tapon y no hay parking en el rum desde las 8am???,1,0,0,
4886,,"@Mike_Oviedo @lopezobrador_ Yo no he felicitado.
Leo todos tus twit pero jamás das por visto a los comentarios que hago de tus mensajes.

Igual y sólo tienes a tu círculo",0,0,0,4886.0
3218,,"@azucenau Esto se veía muy poco antes.
El narco raramente se metía con civiles.",0,0,0,3218.0
3060,3060.0,@doblecheckcr Ni nuevas y mucho menos “ocasionales”. Son seriamente orquestadas y diseñadas para calar en el populacho que le sigue.,0,0,0,
1244,1244.0,"@macariomx Lo escribe alguien que trabaja de escuincle retrograda, en su mundo de suposiciones infantiles, motivo por el cual, que lo adquieran tus orates aplaudidores.

Para cualquiera con sentido común, tu lo que das es risa #MacacoInchettino 😂😂😂 https://t.co/05b8Y1Z5T1",0,0,1,
5950,,"Mi telefono traía una opción para poderme compartir archivos, imágenes lo que sea y administrar mis cosas desde mi pc o mi teléfono, debí haber parecido un estupido todo este tiempo usando usb",0,0,0,5950.0
3851,,"@SocialDmocrata_ @mima571130 @catrina_nortena Nada es casualidad, lo male es que crean que el pueblo es tonto.",0,0,0,3851.0
5339,,"Una vieja estúpida empleada de Sephora me hizo enojar mucho porque me trató mal sin razón, así que le arrebaté el ticket, me fui sin decirle gracias y luego me compré una hamburguesa. Como people pleaser en recuperación, lo considero una victoria.",1,1,1,5339.0
5952,,"@darkthanos Le preguntamos a 100 latinos 
Además de políticos que viven como condes y narcotráfico y algunos empresarios quien podría ser tan estúpido de pagar 15M por una casita??",0,0,0,5952.0
3184,,"@Karengualquer @liderponce2129 @maurotimauroti @Lpez1Pio @AntilopeMalo @MikeFit17 @evilscrat @soccergol4 @GianinoGian @75Michelas @MinekoKia @ManuelVegaMX @SUperMarioAnti4 @JL0_42 @MI_NUEVO_CLON @wandocell @jmvillalpando04 @Jose11304074 @adnware @javithechef1 @NateHowl @Ursulaliber @KleineKrOteFifi @blkalexmx @estanislaojr @MIKE_DRG4915 @AlanFrancisco75 @RicardoRaulHer7 @vemfelipe @napoles_o @AlbertM81 @PrepperJapeth @pejestad @EleazarHdez @mariabages1 @samcro876376274 @Dig1Tesla @Consuelolvare11 @MiguelB50473177 @camagui1971 @AcmeMxx @re32552064 @coyoacan_leon @nvoregimen @ElLoboFenix @Alejand86478473 @Rage1969 @Rocio_Mx @ClaudioXGG @MarkoCortes Lo BUENO ES QUE NO AFECTA QUE un SECRETARIO DE SEGURIDAD DEL GOBIERNO PANISTA ESTE PRESO POR NARCO...JAJAJJAJAJAJAJAJ

https://t.co/aVM1uYTP5Z",0,0,0,3184.0
2597,2597.0,"@enilblondie Opa, si usted me lo dice le creo!",0,0,0,
3262,,"@MaihenH @jguaido Viendo la historia no hay duda en darle la razón. Ahora falta comprobar lo segundo ¿sólo es posible con sangre, sudor y lágrimas? bueno, con más, porque algo ya se ha vertido.",0,0,0,3262.0
2188,,El 🔥 es el elemento transformador de sabor y color. Conocer es un placer. #PlacerConocerte https://t.co/nEPbaV1Zvc,0,0,0,2188.0
2802,2802.0,Que te corten el pelo como se les hinchan los huevos😍&gt;&gt;&gt;,1,0,0,
2764,,"@art_magv Otra vez ese medicucho, no es el mismo que le dio una plática a su alumna porque quería salirse de la especialidad????",0,0,1,2764.0
709,,@PrezVentura1 Te atacaron los pendejos que no saben nada más que indignarse 🤗,1,0,1,709.0
102,,@PonchoGutz A que la seguridad pública actual es una mierda. Yo siento más inseguridad si veo a una patrulla pasar 3 veces fuera de mi casa a andar por la calle a las 3 de la mañana,1,0,1,102.0
770,770.0,La estupidez de “MORENA”… https://t.co/Od06a4DGeO,0,0,0,
345,345.0,"no tengo voz, pero valió la pena para dejar a los arquix como la especialidad más bombeta 😎",0,0,0,
750,750.0,@ArnulfoAgustinG Se va ir horrible el chancletudo del Congo Orellana,0,0,0,
3392,,"El Gobierno de México, ante el huracán Kay, pidió a la población extremar precauciones y atender las recomendaciones de Protección Civil #huracankay 🌀 🌧 

https://t.co/wU1vc4fvdn",0,0,0,3392.0
5016,,@rarroso O sea doblo perfectamente las sábanas y cuando tiendo la cama sin arrugas de ningún tipo.,0,0,0,5016.0
4289,4289.0,@arielipillo Cómo No se inglés no entiendo un carajo lo que dice,1,0,0,
3507,3507.0,"@DolcaCatalunya Creo que el problema no fue la espada, el detalle es que la “procesión” iba acompañada por una soflama política: “Alerta (bis) que camina la espada de Bolívar por América Latina”. Esa soflama es de origen chavista: la “espada” la usaban sus seguidores para referirse a Chávez.",0,0,0,
2919,2919.0,"@josesanclemente @boye_g @Guerraeterna @eldiarioes La monarquía española lo que representa es la pijeria en su más alto grado. Siempre sonriendo como ""pendejos"" (así se dice en México ) ""gilipollas"" (en Spain). Hacen ver que trabajan viajando mucho y hablando idiomas pero son unos impresentables.",1,0,1,
2162,,"El interiorismo de este spa médico en Bagkok se podría definir como brillante, colorido, caprichoso y no deja a nadie indiferente, inspírate vía https://t.co/ZAD7YUh7nN
#Decoracion #Interiorismo #Diseño #Color",0,0,0,2162.0
5522,,@RQuinonezL @TransmetroGuate Ladron,0,0,0,5522.0
2853,2853.0,"@Javierc85534731 Ciertamente, los adecos y copeyanos eran ladrones, pero sólo los cogollos, el perraje no podía robar, cualquier enfermero, operador, almacenista, aseador o empleado subalterno terminaba en PTJ preso X robar bienes nacionales. Hoy todos roban Xq Venezuela es roja, y les pertenece.",0,1,1,
2747,,Cuando me dicen que soy bien mariposón: https://t.co/OFwPkiiLQ8,0,0,0,2747.0
2916,2916.0,"@_VicenteSerrano @lopezobrador_ ¡Cállate palero redondo!
Por donde secte vea, se reconoce tu pusilánime abyección, nivel attolini, chapucero, molecula ""lovrega"" hernán gómez, fabrizio, monero hernández, e pigmeo ibarra
mendieta, estefanía velóz, rochita ""periodista"" genaro lozáno y mas, de toda esa fáuna servil https://t.co/5B96wdaoG2",0,1,0,
183,183.0,Tener trabajo me pone tan feliz ❤️ gracias vida.,0,0,0,
2429,2429.0,"@_daniel_hl Claro papito, tu estarias aqui igual pero andas muy mojigato 🫤",0,0,0,
5119,5119.0,@anadeaustria_ Con tu contribución me pago un PUTON!,1,0,0,
4019,,"@jgnaredo @mikegarciara3 @PRDMexico Jamás los consideraron dentro de la alianza y fueron utilizados a estos ineptos inútiles comandados por @jesus_sambrano y su muerte como partido es más que evidente, ya se escuchan las golondrinas sin duda!!!",0,0,1,4019.0
2995,2995.0,"@Gin_pisco Bueno creo que ya rompí con toshi, no me importaría romper con otro mutual....",0,0,0,
3747,,"A Feijóo lo han sacado del Yate para hacer un ridículo Histórico en el Senado.
Y este quiere ser Presidente 🤣",0,0,0,3747.0
2415,2415.0,@theroxsstar Cuántas adjudicaciones directas no habrán en muuuuchas empresas y proyectos que esta haciendo??? Y son millones. Unos centavos para el mocoso no me sorprenden nada,0,0,0,
4314,4314.0,"YO, AHORA QUE REGRESE A CERETÉ. https://t.co/Ax1l7RL6l8",0,0,0,
5428,,"🚔🚨👮🏻En Tecamachalco, los sujetos entraron a robar varios artículos de valor al restaurante; los empleados se percataron de los hechos al entrar a trabajar

https://t.co/h8g8DzqLol",0,0,0,5428.0
4948,4948.0,@insacris Últimadamente vendan toda esa picha ya,1,0,0,
1788,1788.0,"“La ambición de poder es un hierbajo que sólo crece en el solar abandonado de una mente vacía.”
#objetivismomx #AynRand #filosofia #individuo #SomosLaMenteIntegrada https://t.co/jUEp44PxIM",0,0,0,
1505,1505.0,"En #LaRadioDeLaRepública con @ChumelTorres cuestionan el nuevo plan de estudios presentado por la SEP, donde no habrá grados escolares para la educación básica, ahora solo se llamarán fases de aprendizaje. “Como en el gabacho”. https://t.co/PRvG1G1m1I",0,0,0,
272,272.0,"@lumendoz @ManuelBartlett Mana, sí te debería dar vergüenza hacer leña con aseveración blandengue.

Lo de ""muchísimos comensales"", ""se puso brava"" y ""agarró la servilleta para pagarle a alguien o no sé..."", ¿qué?

No sé si pensabas que era un tuitazo pero así solo se nota que estas mal de ingresos 🙁",0,0,0,
1425,,"@Betty_Couder Hiciste la diferencia @Betty_Couder estás actuando a favor de las mujeres que alejadas de su tierra natal, son víctimas de opresores, de hombres violentos y machistas, la mejor decisión fue poner distancia, nulificar al violento, y denunciar ante autoridad @UNAM_MX #Justicia",0,0,0,1425.0
3122,,Cómo me doles hdp,1,0,0,3122.0
1834,,"Para ser Auditor Gubernamental de la Contraloría General de Cuentas, unos de los requisitos fundamentales es ser Profesional del Derecho o de las https://t.co/NvtsAbbpKC y este super idiota sidoso ni la primaria terminó. 
Algo es un perfecto https://t.co/mQSuBJZjRL https://t.co/Hdad041Mjo",0,1,1,1834.0
2232,2232.0,"@ZooCrochet María, continuamos en espera de tu DM. 👇 https://t.co/ufniCsRHcr",0,0,0,
3477,,"#AmericaLatina | El hombre contó cómo logró evitar que su hijo huyera del país, luego de que este le confesó que había abusado sexualmente de una pequeña. https://t.co/LBivBsKLX5",0,0,0,3477.0
570,570.0,Quien carajo es Milly Mendez PR?,1,0,0,
690,,"@Uber_MEX, neta siempre es una bronca con ustedes, ya ni la raza de soporte en la aplicación responden, ya me cobraron un &lt;&lt;monto pendiente&gt;&gt; dos veces y sigue la pinche &lt;&lt;deuda&gt;&gt;, hasta pendejos son porque ahora es Didi quien se lleva lo de mis viajes y el servicio de comida.",1,0,1,690.0
1219,1219.0,@sixtovaldezr @faradbear @catrina_nortena Los chayoteros engañabobos bailan al son que les pongan si les llegan a su precio y la oposición Anti PUEBLO tiene hasta para darles propina.,0,0,1,
834,,"@Alm_Montoya Aquí un miserable dañando su honor. Es tan poca cosa y cobarde que no lo etiqueta para q responda. Este parásito es un asalariado del gobierno, sólo sabe lamer patas oficialistas.
#FueraCastilloporDelincuente https://t.co/2v2C9yboTJ",1,1,1,834.0
2775,2775.0,"@manilorian En mi caso no hay patata del tamaño de mi puño :(

Como dos 😎",0,0,0,
4386,,El subnormal que se baño con botecito cuando si habia agua en la regadera 🙋‍♂️,0,0,1,4386.0
1019,1019.0,Puto copión,1,0,1,
4915,4915.0,@iFizzer @tsubanechan Nahh si la culpa realmente es de los tíos. Ellas saben cual es el mercado desgraciadamente y va todo en cadena. Tías con ropa sugerente -&gt;(totalmente lícito)pajillero dejando el prime. Ahora si quitas al pajillero de la ecuación el canal baja un 80%? 70%? Muere el canal. La vida,0,0,0,
4502,4502.0,Te fuiste como toda la vida con el culo rojo muerto https://t.co/2drcn74pE2,1,0,0,
5692,,Ah como te extraño marrano https://t.co/ZihHwinHOU,0,0,0,5692.0
3102,3102.0,"@Clauelf2 @SJofficial Xq me agradan?? No lo sé, son tantas cosas q solo se pueden reducir a: su autenticidad, su simpatía, su fortaleza, lo reales y humanos que son, El burlarse de ellos mismos, su amor y respeto al prójimo

 ALWAYS FOR SUJU
#WhatsYourK 
#WhatsYourK_MySong
#SUPERJUNIOR
@SJofficial",0,0,0,
220,,"Mbappe nunca ganará nada importante, pobre imbécil. https://t.co/vsTOdftCq5",0,0,1,220.0
2074,2074.0,@antoasb @BancadaCyan Y Cual es tu lloradera? Es la voluntad del pueblo representada en la asamblea.,0,0,0,
3013,3013.0,La gente que cruza la calle 20 de noviembre sin fijarse… SE CREEN DE PLÁSTICO O QUE ??? 😵‍💫🤬,0,0,0,
81,81.0,"@WWBraveheart También a la cultura impulsada por su amiguete el guatemalteco de cuarta, en donde volvieron ídolos a los narquillos en sus narcoseries que tanto ##$@@*£% a gran parte de la población menos preparada",0,0,1,
5081,,@emilianolafobia yo a ti amigo espero que estés mejor porque eres una verga 🤍,1,0,0,5081.0
4326,,"@gallagher2120 @lorenzocordovav ojalá la comunidad seria de la UNAM, estudiantil, académica científica y algún grupo de funcionarios que realmente ame a la máxima casa de estudios, impida que este bueno para nada llegue a mamar de la institución.",0,0,0,4326.0
2748,2748.0,La cúpula neoporfirista del sector agroalimentario privado resultó más papista que el Papa. ¡Qué vergüenza! @Agricultura_mex https://t.co/9fBHwK8kgS,0,0,0,
3203,,"Entre el narco gobierno de @FelipeCalderon y la simulación del mismo en el sexenio de @EPN llegamos al enquistamiento e infiltración del mismo con @OHarfuch bajo la narco jefa @Claudiashein, con la avenencia de @lopezobrador_ y una oposición que literalmente hoy se desmoronó. https://t.co/LBoiUzFuZR",0,0,0,3203.0
2014,2014.0,Tonito Laya - El Hijo De Shango en https://t.co/GvbxbwbahT #salsamexico #salsaparatodos,0,0,0,
3402,3402.0,"Siempre he dicho que la vida y el destino te pone a las personas correctas en el momento correcto, y una vez más lo comprobé gracias a BTS y a mis niñas del sancocho💜

Ustedes y los chicos son lo más bonito que me pasó el 2021, feliz aniversario, las amo un montón💜 https://t.co/312fbkk0AR",0,0,0,
1395,,"@zartejano Por favor manden foto desde el estadio (:

@Christi65112187 @JuanMan74979821 @MaciasArtu

A apoyar al @clubleonfc  con todo !!!",0,0,0,1395.0
457,457.0,"@LorentePaolo @nicadispatch Si es un pendejo Nica que se da la de gringo caitudo, ponele en español",1,1,1,
2140,2140.0,¡Uy! ¡Qué machote! https://t.co/0D26Yn7tOQ,0,0,0,
5435,,"Se a disparado una ola de ladrones cosa seria.
En San Rafael Obrajuelo en colonia Fatima hace un par de días le robaron a plena luz del día todo lo de la venta a un repartidor de sodas.
Creo que deben poner interés a esto también @PNCSV , @FGR_SV y @FUERZARMADASV . https://t.co/Yfb69FBFqa",0,0,0,5435.0
1977,1977.0,"La @PNCdeGuatemala del gobierno de @DrGiammattei viene con todo para reprimir, creo que nunca habian usado 👉""Las granadas aturdidoras deben emitir un sonido de 164 decibeles y emitir una luz con intensidad de 2 millones de candelas.""

https://t.co/rBkxxEbQwP",0,0,0,
706,706.0,"@SenorCerdo_TFT OMAIGOD Sr. Cerdo cree en mi, se logra 💯%❤️",0,0,0,
1727,1727.0,Fotos… #photooftheday #photographer #juevebes #thursdaythoughts #santamarialaribera #guaperas #sunrisephotography #sunsetphotography #cdmxlife en Santa Maria la Ribera https://t.co/wCBjg4RNeu,0,0,0,
1592,1592.0,"@LaNinesH @el_lobo9 Esa ""gentecilla"" cabreada lo mandará al retiro, ya lo verás 😉",0,0,0,
5580,,"Por ende, a toda marca le es conveniente que existan consumidores con capacidad adquisitiva comprobada. De otro modo subir los precios resulta inútil...",0,0,0,5580.0
2658,2658.0,"@jona_linares Otro sí digo: tengo 61 años y por eso lo guglié y no me limité a preguntar con la palabreja esa de ""contexto"".",0,0,0,
3932,3932.0,@RanferiDe @lopezdoriga El teacher de la rateria y el terrorismo y la traición es el cacotas. VIEJO mamarracho,1,1,1,
4255,4255.0,@critico2_ Cagueta,1,0,0,
3082,,@Fer_Martinez98_ Que hdp JAJAJAJAJAJA,1,0,0,3082.0
2944,,"@mcastell10 Quien es el encargado de las carretas/calles, el fin de semana pasé por la calle marti y es una verguenza total, como es que siendo un paso importante este llena de hoyos y hecha 💩, ¿Para que pagamos el impuesto si todas las calles no sirven!!? una desgracia",0,0,0,2944.0
2829,,@AliPrieto19 @MLBVenezuela No seas mezquino...! Excelente en la espera del rebote en la zona de seguridad y al mismo tiempo se aprecia un excelente disparo; son dos  factores importantes para hacer ese out en segunda base. Al fallar uno de estos factores no se concretaría el out. El novato es excelente..!,0,0,0,2829.0
2125,2125.0,"#Entrevista Juan Carlos Machorro discute sobre el aumento de los subsidios federales al AIFA y la situación de la infraestructura de la Terminal 2 en el AICM.
https://t.co/LK4SuTYXib",0,0,0,
3143,,"💥🅉El propio gobierno de Estados Unidos🇺🇸 aceptó que derrocó a Allende en Chile🇨🇱.

👉Un recordatorio dado que Washington ha estado hablando de ""patrocinadores del terrorismo""...

@BerghainMyah @veronicachile1 @LopezCesar2504 https://t.co/YFxgPMatVx",0,0,0,3143.0
